"EMPRESA_SIGLA";"EMPRESA_NOME";"EMPRESA_NACIONALIDADE";"ANO";"MES";"AEROPORTO_DE_ORIGEM_SIGLA";"AEROPORTO_DE_ORIGEM_NOME";"AEROPORTO_DE_ORIGEM_UF";"AEROPORTO_DE_ORIGEM_REGIAO";"AEROPORTO_DE_ORIGEM_PAIS";"AEROPORTO_DE_ORIGEM_CONTINENTE";"AEROPORTO_DE_DESTINO_SIGLA";"AEROPORTO_DE_DESTINO_NOME";"AEROPORTO_DE_DESTINO_UF";"AEROPORTO_DE_DESTINO_REGIAO";"AEROPORTO_DE_DESTINO_PAIS";"AEROPORTO_DE_DESTINO_CONTINENTE";"NATUREZA";"GRUPO_DE_VOO";"PASSAGEIROS_PAGOS";"PASSAGEIROS_GRATIS";"CARGA_PAGA_KG";"CARGA_GRATIS_KG";"CORREIO_KG";"ASK";"RPK";"ATK";"RTK";"COMBUSTIVEL_LITROS";"DISTANCIA_VOADA_KM";"DECOLAGENS";"CARGA_PAGA_KM";"CARGA_GRATIS_KM";"CORREIO_KM";"ASSENTOS";"PAYLOAD";"HORAS_VOADAS";"BAGAGEM_KG"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"8";"SNTF";"TEIXEIRA DE FREITAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"99";"2";"0";"0";"0";"143910";"52767";"53712";"4381";"7200";"9594";"18";"0";"0";"0";"270";"100800";"30";"810"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"9";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"75";"0";"0";"0";"0";"16560";"1104";"6182";"92";"800";"1104";"2";"0";"0";"0";"30";"11200";"3,23";"439"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"9";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"5";"0";"0";"0";"0";"34290";"9906";"12798";"791";"1920";"2286";"18";"0";"0";"0";"270";"100800";"11,61";"14"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"9";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"66";"0";"489";"0";"0";"8280";"552";"3091";"54";"400";"552";"1";"10488";"0";"0";"15";"5600";"1,85";"327"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"9";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"70";"0";"684";"0";"0";"142500";"67500";"53200";"5913";"7385";"9500";"19";"577000";"0";"0";"285";"106400";"34,26";"237"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"9";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNTF";"TEIXEIRA DE FREITAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"82";"0";"679";"0";"0";"143910";"43706";"53712";"3840";"7200";"9594";"18";"361907";"0";"0";"270";"100800";"30,22";"391"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"9";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNVR";"VERA CRUZ";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"1";"0";"0";"0";"1230";"0";"458";"0";"289";"82";"2";"0";"0";"0";"30";"11200";"1,14";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"9";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"0";"36195";"8255";"13509";"709";"2025";"2413";"19";"59690";"0";"0";"285";"106400";"12,15";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"9";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"70";"0";"0";"0";"0";"135000";"71500";"50400";"5695";"6960";"9000";"18";"0";"0";"0";"270";"100800";"33,17";"257"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"9";"SNTF";"TEIXEIRA DE FREITAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"93";"0";"0";"0";"0";"143910";"49569";"53712";"4140";"7200";"9594";"18";"0";"0";"0";"270";"100800";"33,04";"809"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"10";"SBAR";"ARACAJU";"SE";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"16158";"0";"0";"29752";"4082";"9480";"7337";"29";"0";"0";"4087970";"0";"117600";"67,26";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"10";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"59";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"298"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"10";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"13";"0";"0";"0";"0";"40005";"9144";"14931";"727";"2240";"2667";"21";"0";"0";"0";"315";"117600";"19,39";"90"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"10";"SBMO";"RIO LARGO";"AL";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"19761";"0";"0";"80496";"9234";"25066";"21060";"45";"0";"0";"9248150";"0";"172000";"81,67";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"10";"SBPL";"PETROLINA";"PE";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"4506";"0";"0";"29632";"2077";"3159";"7408";"16";"0";"0";"2086280";"0";"64000";"25,2";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"10";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBAR";"ARACAJU";"SE";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"41545";"0";"0";"34812";"10500";"11498";"8602";"34";"0";"0";"10510900";"0";"137600";"39,14";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"10";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"84";"0";"663";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"245"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"10";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBMO";"RIO LARGO";"AL";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"61827";"0";"0";"89856";"28926";"27536";"22464";"48";"0";"0";"28935000";"0";"192000";"92,91";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"10";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBPL";"PETROLINA";"PE";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"6410";"0";"0";"29632";"2958";"3150";"7408";"16";"0";"0";"2967830";"0";"64000";"25,49";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"10";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNBR";"BARREIRAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"10469";"0";"0";"46848";"7655";"4994";"11712";"16";"0";"0";"7663310";"0";"64000";"40,7";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"10";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"72";"0";"670";"0";"0";"157500";"78000";"58800";"6823";"8140";"10500";"21";"666500";"0";"0";"315";"117600";"35,56";"380"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"10";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNTF";"TEIXEIRA DE FREITAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"94";"1";"567";"0";"0";"151905";"50102";"56696";"4373";"7600";"10127";"19";"302211";"0";"0";"285";"106400";"33,35";"600"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"10";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNVR";"VERA CRUZ";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"2";"0";"0";"0";"615";"0";"229";"0";"135";"41";"1";"0";"0";"0";"15";"5600";"0,82";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"10";"SNBR";"BARREIRAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"4623";"0";"0";"46848";"3376";"5082";"11712";"16";"0";"0";"3384040";"0";"64000";"39,38";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"10";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"3";"0";"0";"0";"0";"40005";"11049";"14931";"932";"2320";"2667";"21";"84201";"0";"0";"315";"117600";"15,28";"3"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"10";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"65";"0";"0";"0";"0";"157500";"62000";"58800";"4961";"8105";"10500";"21";"0";"0";"0";"315";"117600";"33,97";"334"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"10";"SNTF";"TEIXEIRA DE FREITAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"71";"2";"86";"0";"0";"151905";"37843";"56696";"3213";"7600";"10127";"19";"45838";"0";"0";"285";"106400";"36,99";"636"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"10";"SNVR";"VERA CRUZ";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"0";"615";"0";"229";"0";"1";"41";"1";"0";"0";"0";"15";"5600";"0";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"11";"SBAR";"ARACAJU";"SE";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"25992";"0";"0";"41284";"6566";"13735";"9867";"39";"0";"0";"6575980";"0";"163200";"44,88";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"11";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"59";"0";"3";"0";"0";"16560";"1656";"6182";"135";"800";"1104";"2";"0";"0";"0";"30";"11200";"3,15";"429"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"11";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"0";"34290";"7112";"12798";"577";"1935";"2286";"18";"381";"0";"0";"270";"100800";"12,47";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"11";"SBMO";"RIO LARGO";"AL";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"25419";"0";"0";"119808";"11875";"36652";"29952";"64";"0";"0";"11896100";"0";"256000";"116,65";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"11";"SBPL";"PETROLINA";"PE";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"5816";"0";"0";"9536";"2682";"4446";"9260";"20";"0";"0";"2692810";"0";"20600";"42,94";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"11";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBAR";"ARACAJU";"SE";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"52500";"0";"0";"42296";"13263";"14180";"9867";"39";"0";"0";"13282500";"0";"167200";"45,01";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"11";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"67";"0";"486";"0";"0";"8280";"1656";"3091";"162";"400";"552";"1";"14904";"0";"0";"15";"5600";"1,92";"373"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"11";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBMO";"RIO LARGO";"AL";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"82100";"0";"0";"119808";"38418";"38462";"29952";"64";"0";"0";"38422800";"0";"256000";"123,63";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"11";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBPL";"PETROLINA";"PE";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"7862";"0";"0";"6156";"3633";"3704";"8797";"19";"0";"0";"3640110";"0";"13300";"31,25";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"11";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNBR";"BARREIRAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"11465";"0";"0";"10240";"8382";"6396";"14640";"20";"0";"0";"8392380";"0";"14000";"53,89";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"11";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"62";"0";"623";"0";"0";"142500";"63000";"53200";"5579";"7105";"9500";"19";"541000";"0";"0";"285";"106400";"30,58";"302"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"11";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNTF";"TEIXEIRA DE FREITAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"112";"2";"638";"0";"0";"159900";"59696";"59680";"5149";"8000";"10660";"20";"340054";"0";"0";"300";"112000";"36,52";"637"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"11";"SNBR";"BARREIRAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"5667";"0";"0";"10240";"4137";"6372";"14640";"20";"0";"0";"4148240";"0";"14000";"50,32";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"11";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"4";"0";"30";"0";"0";"36195";"8636";"13509";"746";"2325";"2413";"19";"62103";"0";"0";"285";"106400";"35,95";"19"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"11";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"58";"0";"0";"0";"0";"135000";"57000";"50400";"4645";"6970";"9000";"18";"1500";"0";"0";"270";"100800";"27,9";"339"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"11";"SNTF";"TEIXEIRA DE FREITAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"93";"2";"110";"0";"0";"159900";"49569";"59680";"4170";"8000";"10660";"20";"58630";"0";"0";"300";"112000";"33,32";"758"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"12";"SBAR";"ARACAJU";"SE";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"26212";"0";"0";"47552";"6622";"15786";"10373";"41";"0";"0";"6631640";"0";"188000";"42,11";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"12";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"91";"0";"21";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"590"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"12";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"2";"0";"0";"0";"0";"38100";"11811";"14220";"956";"2430";"2540";"20";"2667";"0";"0";"300";"112000";"12,62";"10"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"12";"SBMO";"RIO LARGO";"AL";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"27016";"0";"0";"132912";"12626";"40450";"33228";"71";"0";"0";"12643500";"0";"284000";"125,66";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"12";"SBPL";"PETROLINA";"PE";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"5455";"0";"0";"35188";"2516";"5320";"8797";"19";"0";"0";"2525660";"0";"76000";"28,78";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"12";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBAR";"ARACAJU";"SE";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"58700";"0";"0";"48564";"14831";"17011";"10626";"42";"0";"0";"14851100";"0";"192000";"47,2";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"12";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"63";"0";"588";"0";"0";"16560";"4416";"6182";"418";"800";"1104";"2";"56304";"0";"0";"30";"11200";"3,68";"370"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"12";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBMO";"RIO LARGO";"AL";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"92710";"0";"0";"134784";"43385";"43650";"33696";"72";"0";"0";"43388300";"0";"288000";"141,91";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"12";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBPL";"PETROLINA";"PE";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"7892";"0";"0";"37040";"3645";"5800";"9260";"20";"0";"0";"3654000";"0";"80000";"34,94";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"12";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNBR";"BARREIRAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"11065";"0";"0";"58560";"8089";"7200";"14640";"20";"0";"0";"8099580";"0";"80000";"52,69";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"12";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"54";"0";"531";"0";"0";"135000";"54500";"50400";"4898";"6970";"9000";"18";"508500";"0";"0";"270";"100800";"32,54";"300"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"12";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SNTF";"TEIXEIRA DE FREITAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"89";"1";"452";"0";"0";"159900";"47437";"59680";"4103";"8000";"10660";"20";"240916";"0";"0";"300";"112000";"33,88";"588"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"12";"SNBR";"BARREIRAS";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBSV";"SALVADOR";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"0";"0";"0";"0";"5719";"0";"0";"58560";"4175";"7200";"14640";"20";"0";"0";"4186310";"0";"80000";"50,24";"0"
"ABJ";"ABAETÉ LINHAS AÉREAS S.A.";"BRASILEIRA";"2000";"12";"SNGI";"GUANAMBI";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"SBLP";"BOM JESUS DA LAPA";"BA";"NORDESTE";"BRASIL";"AMÉRICA DO SUL";"DOMÉSTICA";"REGULAR";"3";"0";"0";"0";"0";"32385";"7366";"12087";"644";"1825";"2159";"17";"61722";"0";"0";"255";"95200";"9,75";"5"
